population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,53561,Oriental Mindoro,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,78.91189417676912,89.04015980502308,69.69730489625499
1,All Population,1,Deaths,53577,Negros Oriental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,95.47589515255441,113.16283098622418,82.1427235794401
1,All Population,1,Deaths,53595,Davao Oriental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,124.64636694023052,144.48652123729926,104.26428471709964
1,All Population,1,Deaths,53561,Oriental Mindoro,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,77.68820646039288,87.90170767648802,68.44543164827894
1,All Population,1,Deaths,53565,Catanduanes,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,138.65134591138548,153.69655539193346,122.65733230252191
1,All Population,1,Deaths,53582,Eastern Samar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,140.06517139211095,166.71377776589998,113.45544958979936
1,All Population,1,Deaths,53544,Cagayan,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,94.92990951349611,107.02325603107964,84.40527776685393
1,All Population,1,Deaths,53595,Davao Oriental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,121.95984684476367,142.97199596421012,104.77495947634188
1,All Population,1,Deaths,53613,Lanao Del Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,36.0721006475277,44.1077133066712,28.45401007145209
1,All Population,1,Deaths,53596,Davao de Oro,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,83.32624923362083,93.70827938662295,72.69087178152839
1,All Population,1,Deaths,53578,Cebu,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,82.44997908716537,95.98471739992287,71.4635818792241
1,All Population,1,Deaths,53614,National Capital Region,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,90.89622501111546,100.93101164081524,80.99623848673875
1,All Population,1,Deaths,53583,Northern Samar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,106.61115383469352,123.05281738326978,93.69521205689777
1,All Population,1,Deaths,53599,Davao Del Norte,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,81.71789908657716,99.84699249869146,71.3001873514491
1,All Population,1,Deaths,53545,Isabela,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,85.08011156328588,94.5189065822448,76.37230375936205
1,All Population,1,Deaths,53597,Davao Del Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,79.03411552091234,92.5570612443537,70.62777330747973
1,All Population,1,Deaths,53597,Davao Del Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,81.0349170114806,93.66907071953642,72.532404754745
1,All Population,1,Deaths,53578,Cebu,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,83.79893134891867,97.86143490386237,72.77127593774482
1,All Population,1,Deaths,53547,Batanes,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,137.2535502105972,163.76563768037158,113.638366136316
1,All Population,1,Deaths,53600,South Cotabato,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,80.78414472699454,91.97165956023869,71.76958117036384
1,All Population,1,Deaths,53580,Siquijor,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,107.72301063414376,129.1239186412195,90.22215287158433
1,All Population,1,Deaths,53564,Marinduque,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,107.75243516058458,123.07000528158267,91.39371773074437
1,All Population,1,Deaths,53613,Lanao Del Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,37.73406555219365,46.24363738668047,29.52045364860223
1,All Population,1,Deaths,16,Philippines,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,84.31584740937437,91.60698301981138,77.6249617795782
1,All Population,1,Deaths,53580,Siquijor,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,106.91894555811209,129.07078458342485,88.3841754987739
1,All Population,1,Deaths,53558,Batangas,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,64.57340494840302,71.83916473358754,58.03942561425731
1,All Population,1,Deaths,53569,Masbate,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,116.9580857047753,137.96531142984395,101.12785362048048
1,All Population,1,Deaths,53546,Quirino,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,87.04794878021148,105.03457499677188,72.66814554019325
1,All Population,1,Deaths,53582,Eastern Samar,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,141.63659059217434,169.39922214372564,114.73704494236472
1,All Population,1,Deaths,53541,Ilocos Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,99.51190081876997,115.63097513733089,83.22771033459641
1,All Population,1,Deaths,53558,Batangas,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,64.75433019679966,71.47937986836519,58.247356206410025
1,All Population,1,Deaths,53575,Iloilo,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,127.58132467109078,143.52148692411564,112.42211745674108
1,All Population,1,Deaths,53547,Batanes,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,128.3222633492652,153.52993544810496,104.92204193857089
1,All Population,1,Deaths,53575,Iloilo,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,128.22223749360072,143.60914840994295,112.27187518135331
1,All Population,1,Deaths,53533,Mountain Province,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,74.86518255303217,97.9732348789486,59.07273906390968
1,All Population,1,Deaths,53593,Misamis Oriental,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,75.95722697186538,86.4435974946783,67.75555758963189
1,All Population,1,Deaths,53576,Guimaras,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2014,86.69968589996077,102.72384768704255,69.2714218067098
1,All Population,1,Deaths,53579,Bohol,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,95.5824111438272,110.40602960418252,84.13758966069022
1,All Population,1,Deaths,53596,Davao de Oro,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2015,83.68667747096232,94.8273206012063,73.00284447933677
1,All Population,1,Deaths,53570,Camarines Sur,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2013,100.81634375734012,111.57767290809497,92.03136384717517
